17.0,0.6429480633939133
29.0,0.3845387043417494
29.0,0.5058174974730468
21.0,0.32190324320382535
13.0,0.226584888993289
17.0,0.48851904502483223
17.0,0.06829359968973309
14.0,0.340351047595292
30.0,0.5849644056479637
23.0,0.44071491035163024
29.0,0.2953506838565839
28.0,0.24473425852966307
1.0,0.35549095336548786
18.0,0.17564427245592418
4.0,0.7189001539807511
26.0,0.2592918416774332
25.0,0.37413766524373315
13.0,0.1442191920690044
12.0,0.6029798475445638
1.0,0.09975675975750259
11.0,0.6637576221556221
6.0,0.3616399846971725
3.0,0.5637859198350426
13.0,0.7641821224120459
27.0,0.6125860078829615
10.0,0.3060327020576742
24.0,0.38284113068629044
7.0,0.34704131738248534
15.0,0.24962431346781744
21.0,0.23837025458538447
30.0,0.6091095903082173
19.0,0.3988643864741629
12.0,0.3460800189503179
28.0,0.4648180009093914
8.0,0.625219642029633
23.0,0.5565159354661077
11.0,0.5691778074165615
20.0,0.6606776736422865
3.0,0.15017862177770702
22.0,0.2509328506589251
16.0,0.1603187355382124
19.0,0.5668063354075462
2.0,0.40323382224854143
28.0,0.45170189356056567
30.0,0.4971167975082761
4.0,0.3785111936154507
1.0,0.7150734064403405
29.0,0.3736958444585573
10.0,0.2478358293707013
14.0,0.21667800379597585
16.0,0.4656492467319824
25.0,0.4454025428215962
5.0,0.7263422559952164
7.0,0.14213154731536448
19.0,0.1927108104524194
5.0,0.27966601401755825
14.0,0.395099815510194
26.0,0.3943234276846652
9.0,0.6977328170974098
9.0,0.603394897960887
12.0,0.5309699329330005
6.0,0.28759033573031645
26.0,0.04999999999999999
9.0,0.8648200412509757
18.0,0.21584490926016403
7.0,0.19060283980315307
2.0,0.23531038101418333
13.0,0.37560186492920067
20.0,0.3170773643154471
6.0,0.9823665695096258
8.0,0.4256148106408991
3.0,0.3913981242409581
2.0,0.41174050078204993
10.0,0.8509386545815214
4.0,0.054961492574950366
6.0,0.2564947350088167
3.0,0.27442063958015134
22.0,0.21541196954069342
23.0,0.7884597121478729
10.0,0.5425646065131049
18.0,0.5656273366891338
20.0,0.5297918282490442
16.0,0.4595952807373067
26.0,0.46834195575950355
27.0,0.29528588689971125
15.0,0.41837306143957487
15.0,0.7657385905051197
3.0,0.12759585967105047
23.0,0.242840759760451
29.0,0.37071355562604213
17.0,0.28707885760003315
4.0,0.46131953987162455
5.0,0.06159179639732282
9.0,0.47316427582302534
21.0,0.8523208082037343
21.0,0.44934242248286527
17.0,0.5197772505581109
24.0,0.4929622101520389
12.0,0.19642638035136228
14.0,0.6407310097606438
27.0,0.1840815213688154
19.0,0.32299721089475464
22.0,0.5951931103710765
9.0,0.5559211100764269
18.0,0.4557736483055028
30.0,0.35504634304120297
22.0,0.5586003997059877
15.0,0.33668236782804906
24.0,0.0752234037151942
25.0,0.5351388040486056
7.0,0.29447634674147705
28.0,0.7435980182502321
5.0,0.2576700176632441
2.0,0.39536356136158723
28.0,0.3161100943892826
25.0,0.49659816550253877
26.0,0.142567580556464
21.0,1.013885662575341
7.0,0.6811464741567522
23.0,0.3442306096297818
4.0,0.3469471451521109
8.0,0.25142992258028235
16.0,0.2108494600745605
13.0,0.4021043977816392
11.0,0.21446025339212726
24.0,0.1724550644006933
8.0,0.23300658714720324
12.0,0.48199372407133223
18.0,0.35855433523332547
25.0,0.5727309874532847
20.0,0.37617804303763724
14.0,0.3765912501648424
15.0,0.3610546379399636
19.0,0.39304610265171214
11.0,0.2939155699856344
22.0,0.6519592516975672
30.0,0.22776606455659199
27.0,1.205345430049219
20.0,0.42026162874356165
11.0,0.4656243957458216
6.0,0.7069056277290628
27.0,0.3797719663791912
1.0,0.9411917331798654
8.0,0.3224488218186904
16.0,0.5920079128912604
24.0,0.17922682796946765
10.0,0.39913309082003834
5.0,0.10856372414457394
2.0,0.15082146835022903
1.0,0.6772840761056486
