0,1
14.0,0.3580496992039154
10.0,0.3041862412664609
25.0,0.18312511542711643
6.0,0.17830734982773552
4.0,0.37451728615307533
15.0,0.3618715563726518
29.0,0.33492690063145114
23.0,0.5364578555950147
2.0,0.1896930722908383
25.0,0.22418331237873626
23.0,0.7206343980123238
23.0,0.4008500579454899
17.0,0.7205579426559494
21.0,0.2782632827446574
4.0,0.15465997870351628
18.0,0.25584532922324
13.0,0.22780831633811235
27.0,0.37897575393548266
23.0,0.5077682476202523
9.0,0.43439247106179857
9.0,0.33401418803883254
12.0,0.34126896282037456
18.0,0.5876762066130471
10.0,0.616253127309609
24.0,0.33896680675750823
5.0,0.43882911910688593
16.0,0.39174836024543114
7.0,0.6437069548135804
15.0,0.26072430896738086
23.0,0.5560473007578827
12.0,0.7275199880821365
18.0,0.32562827364870084
20.0,0.3251981861676062
2.0,0.5140394653889138
4.0,0.268222095142975
19.0,0.2251487733250999
8.0,0.2755702843400212
1.0,0.3572060309382117
9.0,0.25430506647002493
21.0,0.7370598749440855
8.0,0.618372321169926
16.0,0.53320928638009
22.0,0.5827119445305543
20.0,0.20065196327697563
14.0,0.17039232588157352
3.0,0.2741096789629841
25.0,0.30745032902635916
5.0,0.705022757861905
11.0,0.4153583325197884
3.0,0.2947792428441992
3.0,0.46704230991886253
16.0,0.10782625562626702
14.0,0.5587344333505655
9.0,0.4682736329011208
26.0,0.24379270710623582
1.0,0.25981527041123154
22.0,0.5124651081089796
22.0,0.5614274318228962
17.0,0.7092159587291386
21.0,0.6584129808870673
8.0,0.3740516062414806
12.0,0.642074646636064
18.0,0.40109681128330377
25.0,0.4514919257650053
26.0,0.5648480101071143
6.0,0.5055114070402685
6.0,0.4875183081709932
8.0,0.5746980232139574
4.0,0.481743004145865
20.0,0.55314968554864
7.0,0.47521157119761015
21.0,0.3278650761056806
11.0,0.4784299775391745
27.0,0.5008457194933152
15.0,0.26183370594469446
30.0,0.47820444069064705
19.0,0.2077685362532483
28.0,0.31654812528184695
7.0,0.3489940932833464
1.0,0.31145854892298575
27.0,0.3250347015884013
14.0,0.33339697563774084
27.0,0.3439809767749923
21.0,0.33185426080849156
7.0,0.25288010491700497
22.0,0.5924677805713204
4.0,0.2995438954937397
13.0,0.4236343907702169
20.0,0.3044060881707651
6.0,0.2899849381660382
13.0,0.2718599869534344
2.0,0.2510000697070157
7.0,0.3687571440013724
8.0,0.25687525897459385
20.0,0.5942176717424353
5.0,0.4477343961944863
5.0,0.5833495995488811
11.0,0.2725592532514308
28.0,0.45745622610601044
13.0,0.44036524672594113
16.0,0.5130984786751535
27.0,0.3497953454131191
17.0,0.6832476063875829
16.0,0.1166947906435454
22.0,0.460133318018366
15.0,0.549611385260553
15.0,0.2786884377232438
10.0,0.1879285134149678
12.0,0.3468506943416312
30.0,0.7282228314087202
2.0,0.05
5.0,0.5552578577070135
29.0,0.3303048248247843
26.0,0.44351363868147087
25.0,0.17103944587095907
1.0,0.1868292404316006
30.0,0.44909797289730635
29.0,0.38038762283052086
26.0,0.6536010010655536
24.0,0.26033339381727205
24.0,0.37938279241827777
11.0,0.7532555149259881
17.0,0.2455532067658784
18.0,0.212272036482781
28.0,0.29371541259721445
10.0,0.39946784397730795
3.0,0.3172931793835082
19.0,0.3063486773850149
30.0,0.4186682884783467
11.0,0.45326363153784066
19.0,0.44448381358722455
24.0,0.35178149337372366
30.0,0.5943838113374758
1.0,0.7008737278885117
2.0,0.6000123155572454
9.0,0.4024869007260635
28.0,0.40277702726331555
19.0,0.3281555543222745
24.0,0.7154437201091552
29.0,0.5726313068006569
26.0,0.33366088960657836
13.0,0.25968899550136926
6.0,0.5498601213296236
3.0,0.40382690388381404
14.0,0.6257248957742023
10.0,0.5359001029764315
29.0,0.24958871715760853
28.0,0.5093878450991696
17.0,0.4614502761752557
12.0,0.18150124251784364
