0,1
4,0
17,0
5,0
22,0
28,0
18,0
23,0
5,0
9,0
10,0
5,0
25,0
10,0
12,0
25,0
9,0
2,0
24,0
8,0
11,0
9,0
14,0
18,0
3,0
27,0
7,0
19,0
10,0
17,0
24,0
18,0
24,0
24,0
25,0
2,0
3,0
19,0
2,0
25,0
4,0
4,0
29,0
2,0
4,0
15,0
28,0
23,0
15,0
25,0
24,0
22,0
5,0
16,0
15,0
11,0
29,0
28,0
30,0
1,0
7,0
20,0
20,0
27,0
6,0
12,0
18,0
1,0
11,0
20,0
13,0
27,0
10,0
23,0
29,0
30,0
8,0
28,0
17,0
13,0
21,0
13,0
20,0
23,0
26,0
1,0
17,0
30,0
6,0
22,0
12,0
5,0
2,0
12,0
21,0
21,0
12,0
8,0
14,0
23,0
29,0
6,0
6,0
27,0
27,0
22,0
15,0
7,0
28,0
3,0
7,0
26,0
11,0
16,0
9,0
7,0
16,0
29,0
22,0
26,0
1,0
26,0
21,0
13,0
3,0
11,0
17,0
19,0
16,0
8,0
3,0
18,0
21,0
10,0
26,0
30,0
14,0
19,0
9,0
1,0
8,0
30,0
16,0
13,0
4,0
19,0
6,0
14,0
15,0
20,0
14,0
